Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Banda ancha fija,Dial up,Accesos por cada 100 hogares,Accesos por cada 100 hab
2015,3,San Luis,11432.0,1025.0,354.0,31.0,377.0,12902,317.0,9.707,2.769
2015,3,Santa Cruz,15540.0,2718.0,396.0,5226.0,2391.0,25912,359.0,27.606,8.159
2015,3,Santa Fe,337042.0,209673.0,4169.0,4426.0,1428.0,556097,641.0,52.146,16.364
2015,3,Santiago Del Estero,33886.0,4365.0,19.0,1097.0,30.0,39394,3.0,17.119,4.237
2015,3,Tierra Del Fuego,22636.0,8085.0,665.0,1.0,2350.0,33118,619.0,74.858,22.048
2015,3,Tucumán,142925.0,1135.0,116.0,88.0,50.0,144272,42.0,36.61,9.04
2015,2,Buenos Aires,1581770.0,1141052.0,115660.0,19268.0,26040.0,2871079,12711.0,56.803,17.326
2015,2,Capital Federal,453178.0,858342.0,19786.0,2172.0,12806.0,1336391,9893.0,116.066,44.085
2015,2,Catamarca,25387.0,242.0,15.0,1.0,34.0,25666,13.0,25.453,6.475
2015,2,Chaco,55767.0,27809.0,179.0,52.0,41.0,83832,16.0,27.465,7.341
2015,2,Chubut,43949.0,762.0,916.0,13055.0,4803.0,61745,1740.0,36.582,11.216
2015,2,Córdoba,348130.0,255596.0,435.0,5199.0,386.0,609510,236.0,55.869,17.107
2015,2,Corrientes,55238.0,26553.0,157.0,1321.0,47.0,83288,28.0,29.584,7.791
2015,2,Entre Ríos,113378.0,49767.0,119.0,6031.0,197.0,169309,183.0,42.932,12.837
2015,2,Formosa,21097.0,5164.0,2.0,737.0,50.0,27013,37.0,18.36,4.673
2015,2,Jujuy,32183.0,5482.0,22.0,0.0,35.0,37720,2.0,20.287,5.188
2015,2,La Pampa,12756.0,40825.0,3719.0,6190.0,562.0,63552,500.0,56.708,18.685
2015,2,La Rioja,16463.0,0.0,16.0,2.0,28.0,16491,18.0,16.883,4.495
2015,2,Mendoza,153301.0,13030.0,2572.0,38.0,1882.0,169259,1564.0,32.492,9.068
2015,2,Misiones,59179.0,29283.0,37.0,5.0,15.0,88512,7.0,27.348,7.45
2015,2,Neuquén,47078.0,34183.0,1044.0,12781.0,2799.0,95644,2241.0,53.117,15.814
2015,2,Río Negro,66738.0,26268.0,916.0,3457.0,1348.0,97640,1087.0,45.976,14.143
2015,2,Salta,77214.0,20297.0,47.0,129.0,580.0,98264,3.0,30.461,7.378
2015,2,San Juan,48670.0,451.0,770.0,1189.0,908.0,51367,621.0,27.643,7.042
2015,2,San Luis,11432.0,1025.0,354.0,33.0,377.0,12904,317.0,9.708,2.779
2015,2,Santa Cruz,15343.0,2707.0,396.0,4917.0,2400.0,25384,379.0,27.072,8.058
2015,2,Santa Fe,333117.0,204685.0,2877.0,4320.0,1389.0,545739,649.0,51.177,16.093
2015,2,Santiago Del Estero,33873.0,4365.0,19.0,1091.0,30.0,39375,3.0,17.111,4.247
2015,2,Tierra Del Fuego,22636.0,7927.0,665.0,1.0,2350.0,32960,619.0,74.508,22.096
2015,2,Tucumán,139944.0,479.0,116.0,88.0,50.0,140635,42.0,35.688,8.841
2015,1,Buenos Aires,1583135.0,1096836.0,134177.0,18754.0,28940.0,2847076,14766.0,56.37,17.241
2015,1,Capital Federal,454934.0,841743.0,19334.0,1994.0,14716.0,1321139,11582.0,114.897,43.659
2015,1,Catamarca,25033.0,241.0,16.0,1.0,41.0,25312,20.0,25.109,6.403
2015,1,Chaco,54952.0,26161.0,164.0,27.0,56.0,81329,31.0,26.65,7.143
2015,1,Chubut,45645.0,717.0,906.0,12540.0,5465.0,63327,1946.0,37.613,11.586
2015,1,Córdoba,343883.0,247564.0,415.0,4645.0,450.0,596663,294.0,54.697,16.794
2015,1,Corrientes,54649.0,25372.0,129.0,1319.0,62.0,81488,43.0,28.95,7.643
2015,1,Entre Ríos,112363.0,47411.0,108.0,5943.0,245.0,165839,231.0,42.065,12.609
2015,1,Formosa,21022.0,4951.0,1.0,670.0,56.0,26657,43.0,18.123,4.624
2015,1,Jujuy,31505.0,5048.0,22.0,0.0,36.0,36608,3.0,19.69,5.051
2015,1,La Pampa,13143.0,39571.0,3215.0,6164.0,604.0,62155,542.0,55.508,18.332
2015,1,La Rioja,16282.0,0.0,16.0,2.0,33.0,16310,23.0,16.703,4.462
2015,1,Mendoza,152433.0,13030.0,2542.0,29.0,2126.0,168355,1805.0,32.366,9.059
2015,1,Misiones,58262.0,26836.0,30.0,5.0,13.0,85139,7.0,26.306,7.188
2015,1,Neuquén,47518.0,32152.0,1024.0,12088.0,2960.0,93373,2369.0,51.954,15.526
2015,1,Río Negro,66274.0,25217.0,907.0,3473.0,1462.0,96145,1188.0,45.327,13.994
2015,1,Salta,76280.0,19781.0,47.0,129.0,574.0,96793,18.0,30.01,7.295
2015,1,San Juan,48441.0,451.0,755.0,1165.0,1007.0,51117,702.0,27.553,7.04
2015,1,San Luis,11414.0,1025.0,351.0,30.0,412.0,12878,354.0,9.716,2.79
2015,1,Santa Cruz,16215.0,2700.0,392.0,4772.0,2562.0,26217,424.0,27.995,8.392
2015,1,Santa Fe,328809.0,199037.0,2845.0,4239.0,1507.0,535640,797.0,50.244,15.833
2015,1,Santiago Del Estero,33813.0,4365.0,19.0,1020.0,35.0,39244,8.0,17.056,4.244
2015,1,Tierra Del Fuego,22291.0,7924.0,657.0,1.0,2583.0,32726,730.0,74.235,22.167
2015,1,Tucumán,137857.0,115.0,116.0,88.0,100.0,138184,92.0,35.079,8.719
2014,4,Buenos Aires,1575978.0,1070135.0,120528.0,17728.0,32038.0,2801178,15229.0,56.094,17.015
2014,4,Capital Federal,455785.0,840224.0,17155.0,1962.0,15394.0,1318526,11994.0,114.897,43.605
2014,4,Catamarca,25192.0,241.0,16.0,0.0,44.0,25472,21.0,25.514,6.459
2014,4,Chaco,55024.0,10918.0,31.0,0.0,62.0,65998,37.0,21.871,5.814
2014,4,Chubut,48539.0,697.0,891.0,12256.0,6159.0,66557,1985.0,40.249,12.224
2014,4,Córdoba,345157.0,240452.0,419.0,3918.0,486.0,590113,319.0,54.697,16.656
2014,4,Corrientes,54754.0,9526.0,40.0,1315.0,75.0,65656,54.0,23.562,6.175
2014,4,Entre Ríos,112291.0,23027.0,57.0,5178.0,260.0,140567,246.0,36.025,10.718
2014,4,Formosa,21245.0,4896.0,1.0,0.0,65.0,26156,51.0,17.956,4.549
2014,4,Jujuy,31349.0,4583.0,22.0,37.0,11.0,35999,3.0,19.599,4.982
2014,4,La Pampa,16043.0,34281.0,514.0,5894.0,648.0,56813,567.0,51.273,16.817
2014,4,La Rioja,16352.0,0.0,17.0,0.0,33.0,16379,23.0,17.011,4.497
2014,4,Mendoza,151797.0,13030.0,2534.0,31.0,2222.0,167766,1848.0,32.638,9.056
2014,4,Misiones,58435.0,18613.0,16.0,150.0,15.0,77222,7.0,24.162,6.541
2014,4,Neuquén,47721.0,31778.0,1014.0,11853.0,3030.0,92999,2397.0,52.555,15.529
2014,4,Río Negro,66307.0,23703.0,901.0,3819.0,1530.0,95050,1210.0,45.478,13.89
2014,4,Salta,76026.0,17289.0,48.0,6.0,578.0,93921,26.0,29.535,7.104
2014,4,San Juan,48653.0,451.0,740.0,1202.0,1073.0,51390,729.0,28.037,7.101
2014,4,San Luis,11419.0,926.0,355.0,24.0,423.0,12788,359.0,9.786,2.782
2014,4,Santa Cruz,17553.0,448.0,388.0,4395.0,2929.0,25277,436.0,27.803,8.158
2014,4,Santa Fe,335267.0,183009.0,3205.0,6282.0,1634.0,528459,938.0,50.0,15.658
2014,4,Santiago Del Estero,34110.0,4231.0,19.0,920.0,37.0,39308,9.0,17.269,4.263
2014,4,Tierra Del Fuego,21948.0,3664.0,655.0,1.0,2722.0,28249,741.0,66.138,19.342
2014,4,Tucumán,137093.0,97.0,116.0,13.0,105.0,137329,95.0,35.321,8.693
2014,3,Buenos Aires,1562533.0,1110628.0,124474.0,20049.0,31881.0,2835537,14028.0,56.755,17.263
2014,3,Capital Federal,450155.0,833402.0,17886.0,1995.0,14387.0,1307195,10630.0,113.801,43.206
2014,3,Catamarca,24380.0,244.0,15.0,0.0,47.0,24665,21.0,24.706,6.27
2014,3,Chaco,53321.0,10336.0,29.0,1.0,59.0,63710,36.0,21.113,5.628
2014,3,Chubut,49219.0,668.0,882.0,11853.0,6515.0,67130,2007.0,40.599,12.388
2014,3,Córdoba,340212.0,240334.0,444.0,4064.0,377.0,585231,200.0,54.234,16.56
2014,3,Corrientes,52957.0,9184.0,31.0,1312.0,65.0,63516,33.0,22.788,5.986
2014,3,Entre Ríos,108907.0,22440.0,48.0,5203.0,135.0,136618,115.0,34.982,10.434
2014,3,Formosa,21021.0,4836.0,0.0,0.0,80.0,25873,64.0,17.771,4.513
2014,3,Jujuy,30128.0,3541.0,22.0,37.0,13.0,33739,2.0,18.369,4.683
2014,3,La Pampa,16051.0,33940.0,538.0,11219.0,677.0,61861,564.0,55.781,18.338
2014,3,La Rioja,15864.0,0.0,14.0,1.0,37.0,15893,23.0,16.507,4.379
2014,3,Mendoza,150120.0,13030.0,2512.0,40.0,2222.0,166184,1740.0,32.313,8.992
2014,3,Misiones,56933.0,18373.0,4.0,3.0,14.0,75327,0.0,23.567,6.4
2014,3,Neuquén,54458.0,30964.0,1000.0,12858.0,3087.0,100099,2268.0,56.395,16.727
2014,3,Río Negro,65264.0,26590.0,888.0,3533.0,1505.0,96629,1151.0,46.196,14.16
2014,3,Salta,73828.0,18394.0,43.0,109.0,580.0,92929,25.0,29.223,7.054
2014,3,San Juan,48272.0,451.0,731.0,1199.0,1126.0,51031,748.0,27.854,7.075
2014,3,San Luis,11303.0,925.0,355.0,25.0,438.0,12683,363.0,9.711,2.77
2014,3,Santa Cruz,17862.0,492.0,385.0,4273.0,3098.0,25664,446.0,28.232,8.343
2014,3,Santa Fe,325577.0,183630.0,4407.0,6540.0,733.0,520196,691.0,49.196,15.438
2014,3,Santiago Del Estero,32820.0,3900.0,19.0,768.0,41.0,37539,9.0,16.492,4.082
2014,3,Tierra Del Fuego,21840.0,3469.0,650.0,1.0,2832.0,28037,755.0,65.686,19.344
2014,3,Tucumán,131739.0,97.0,117.0,13.0,100.0,131978,88.0,33.944,8.382
2014,2,Buenos Aires,1568881.0,1025490.0,120008.0,17020.0,33147.0,2750430,14116.0,55.061,16.795
2014,2,Capital Federal,447637.0,828411.0,17729.0,1883.0,14555.0,1299502,10713.0,113.143,42.975
2014,2,Catamarca,24380.0,243.0,17.0,0.0,43.0,24660,23.0,24.703,6.284
2014,2,Chaco,53321.0,9870.0,30.0,0.0,58.0,63243,36.0,20.958,5.602
2014,2,Chubut,51070.0,649.0,866.0,10960.0,6974.0,68503,2016.0,41.41,12.696
2014,2,Córdoba,337825.0,234729.0,351.0,3673.0,374.0,576747,205.0,53.448,16.365
2014,2,Corrientes,52883.0,8680.0,31.0,1309.0,55.0,62925,33.0,22.576,5.945
2014,2,Entre Ríos,108900.0,21706.0,49.0,4795.0,133.0,135468,115.0,34.687,10.372
2014,2,Formosa,20894.0,4628.0,0.0,0.0,78.0,25535,65.0,17.54,4.465
2014,2,Jujuy,30128.0,4161.0,23.0,40.0,9.0,34359,2.0,18.706,4.784
2014,2,La Pampa,15957.0,32600.0,513.0,5869.0,689.0,55048,580.0,49.708,16.379
2014,2,La Rioja,15864.0,0.0,14.0,0.0,34.0,15889,23.0,16.503,4.393
2014,2,Mendoza,148979.0,13030.0,2480.0,36.0,2282.0,165046,1761.0,32.098,8.959
2014,2,Misiones,56933.0,17594.0,4.0,150.0,8.0,74689,0.0,23.368,6.366
2014,2,Neuquén,47767.0,29776.0,997.0,10765.0,2983.0,90053,2235.0,50.843,15.138
2014,2,Río Negro,64920.0,24944.0,876.0,3657.0,1560.0,94812,1145.0,45.335,13.947
2014,2,Salta,73841.0,17504.0,45.0,7.0,577.0,91949,25.0,28.915,7.004
2014,2,San Juan,48161.0,451.0,722.0,1139.0,1173.0,50891,755.0,27.783,7.078
2014,2,San Luis,11306.0,925.0,354.0,22.0,448.0,12691,364.0,9.718,2.782
2014,2,Santa Cruz,18956.0,448.0,381.0,4118.0,3266.0,26710,459.0,29.377,8.745
2014,2,Santa Fe,324101.0,178495.0,3085.0,6041.0,636.0,511753,605.0,48.39,15.217
2014,2,Santiago Del Estero,32820.0,4231.0,19.0,907.0,34.0,38002,9.0,16.696,4.144
2014,2,Tierra Del Fuego,21618.0,3008.0,648.0,1.0,2934.0,27443,766.0,64.356,19.086
2014,2,Tucumán,131740.0,97.0,121.0,13.0,98.0,131981,88.0,33.945,8.409
2014,1,Buenos Aires,1567685.0,1000879.0,120960.0,16528.0,33824.0,2725732,14144.0,54.57,16.692
2014,1,Capital Federal,445569.0,820161.0,17767.0,1866.0,14555.0,1289204,10714.0,112.254,42.655
2014,1,Catamarca,24126.0,46.0,17.0,0.0,43.0,24209,23.0,24.252,6.185
2014,1,Chaco,52971.0,9497.0,30.0,0.0,58.0,62520,36.0,20.719,5.554
2014,1,Chubut,51066.0,539.0,866.0,10776.0,6974.0,68205,2016.0,41.235,12.704
2014,1,Córdoba,336841.0,225769.0,347.0,3585.0,368.0,566705,205.0,52.518,16.125
2014,1,Corrientes,52565.0,8279.0,31.0,1306.0,55.0,62203,33.0,22.317,5.892
2014,1,Entre Ríos,107883.0,21379.0,49.0,4887.0,133.0,134216,115.0,34.367,10.302
2014,1,Formosa,20774.0,4548.0,0.0,0.0,100.0,25335,87.0,17.418,4.444
2014,1,Jujuy,29765.0,4030.0,23.0,0.0,9.0,33825,2.0,18.415,4.724
2014,1,La Pampa,15826.0,31305.0,513.0,5848.0,701.0,53601,592.0,48.425,15.994
2014,1,La Rioja,15663.0,0.0,14.0,0.0,34.0,15688,23.0,16.294,4.353
2014,1,Mendoza,148970.0,12076.0,2480.0,37.0,2282.0,164084,1761.0,31.913,8.933
2014,1,Misiones,56597.0,17191.0,4.0,150.0,8.0,73950,0.0,23.137,6.323
2014,1,Neuquén,47790.0,28161.0,997.0,10381.0,3051.0,88077,2303.0,49.792,14.882
2014,1,Río Negro,64886.0,24156.0,876.0,3576.0,1572.0,93909,1157.0,44.914,13.868
2014,1,Salta,73131.0,17538.0,45.0,8.0,568.0,91265,25.0,28.7,6.977
2014,1,San Juan,48161.0,434.0,722.0,808.0,1173.0,50543,755.0,27.595,7.051
2014,1,San Luis,11306.0,428.0,354.0,21.0,448.0,12193,364.0,9.347,2.685
2014,1,Santa Cruz,18927.0,100.0,381.0,4092.0,3264.0,26304,460.0,28.939,8.677
2014,1,Santa Fe,322662.0,174296.0,3059.0,5951.0,644.0,506000,612.0,47.848,15.078
2014,1,Santiago Del Estero,32567.0,3598.0,19.0,915.0,34.0,37124,9.0,16.31,4.059
2014,1,Tierra Del Fuego,21618.0,2837.0,648.0,1.0,2934.0,27272,766.0,63.966,19.105
2014,1,Tucumán,129717.0,83.0,121.0,13.0,98.0,129944,88.0,33.421,8.307
